"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: HOWARD"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"JOHN OTIS -B-",41844,08," ",3796,0,0,0
"JOHNIE -B-",09811,08," ",0,0,0,0
"JOHNSON 2",40734,08," ",20243,14411,0,0
"JOHNSON, D. C.",32218,08," ",0,0,0,0
"JOHNSON, DC DISPOSAL",33660,08," ",0,0,0,0
JOHNSON-ELLIOT,39869,08," ",0,0,0,0
"JONAH UNIT 0916",52734,08," ",1114861,4283633,0,0
"JONES ""1""",40841,08," ",8392,11753,0,0
"JONES -35-",04559,08," ",0,0,0,0
"JONES -H-",02884,08," ",35800,0,0,0
"JONES ESTATE ""14""",41201,08," ",11558,28227,0,0
"JONES ESTATE ""14A""",41189,08," ",8183,13534,0,0
"JONES ESTATE '18'",42659,08," ",0,0,0,0
"JONES UNIT 20",69176,8A," ",407,0,0,0
"JONES, J.L. HEIRS",24704,08," ",0,0,0,0
"JONES, JOHN",29353,08," ",49,0,0,0
"JONES, MILDRED -B-",07088,08," ",0,0,0,0
"JONES, PERCY",02867,08," ",39602,0,0,0
"JONES, PERCY",02906,08," ",511,0,0,0
"JONES, PERCY -A-",02899,08," ",50,0,0,0
"JONES, PERCY -B-",02923,08," ",9449,0,0,0
"JONES, PERCY, -A-",21311,08," ",14898,0,0,0
JORDAN,42769,08," ",16976,95608,0,0
"JORDAN 34",44911,08," ",8473,41580,0,0
"JOSEPHINE 37-36",51053,08," ",2131336,4741635,0,0
"JOY 39",47230,08," ",72662,372397,0,0
"JP HAMLIN",43416,08," ",0,0,0,0
"JUDITH 67-5 A UNIT",61069,08," ",279766,167929,0,0
"JW HARDIN UNIT 31-42",59958,08," ",503753,513312,0,0
"K2 25B",62971,08," ",104810,410497,0,0
"K2 25D",63350,08," ",118974,422648,0,0
"K2 25F",63148,08," ",349298,1059571,0,0
"K2 25G",62964,08," ",214112,483252,0,0
"K2 25X",62963,08," ",370127,845071,0,0
KAIROS,56745,08," ",0,0,0,0
"KALLUS 34-39 A UNIT",61762,08," ",207622,143136,0,0
"KAMIKAZE 5-8",57361,08," ",862883,1359596,0,0
KASEY,38441,08," ",2778,21545,0,0
"KEATING 24",45521,08," ",2769,16268,0,0
"KELLEY 44",41580,08," ",3435,13710,0,0
KELLY-ROBERTS,289645,08," 24",0,0,12637,0
KELLY-ROBERTS,290300,08," 25",0,0,10763,0
KELLY-ROBERTS,32327,08," ",0,2502,0,0
KELLY-ROBERTS,41244,08," ",0,0,0,0
KENT,52144,08," ",321608,415976,0,0
"KENTEX ""1""",39467,08," ",595,452,0,0
"KENTEX ""17""",38789,08," ",3884,3998,0,0
"KING 13",42816,08," ",15821,94332,0,0
"KING 13F",46333,08," ",103928,158355,0,0
"KING FISHER UNIT 42-43",52412,08," ",707217,884845,0,0
KINGFISHER,33902,08," ",20448,6567,0,0
KINGSLEY,56164,08," ",3210161,7507309,0,0
KIRBY,38483,08," ",0,0,0,0
KLOH,42224,08," ",199515,0,0,0
"KLOH -A-",41281,08," ",144363,0,0,0
"KLOH ETAL",41524,08," ",307350,1015,0,0
"KLOH, A.",41644,08," ",18460,0,0,0
KLOH-RUMSEY,41652,08," ",86898,0,0,0
"KNIGHT ""2""",38445,08," ",0,0,0,0
"KNOTT BRINE",50585,08," ",0,0,0,0
"KNOTT LILLY UNIT 32",41173,08," ",19609,203649,0,0
"KNOTT SHAW 30",41726,08," ",1643,5470,0,0
"KNOTT SWD",44416,08," ",0,0,0,0
KNOTT-TUBB,40454,08," ",2135,7766,0,0
"KNOTTS ""C""",42547,08," ",0,0,0,0
"KNOTTS -B-",42777,08," ",0,0,0,0
KRAETZ,41879,08," ",2198,3329,0,0
"KRAKEN 10-3 E1",54639,08," ",401209,1728825,0,0
"KRAKEN 10-3 UNIT 1",54400,08," ",2798869,9287940,0,0
"KRAKEN 10-3 UNIT 2",54640,08," ",2185354,5848376,0,0
"KRAMER A",50499,08," ",285639,982529,0,0
"KRAMER B",50500,08," ",135337,312291,0,0
"KRAMER C",50579,08," ",257613,1357498,0,0
"KRAMER D",50531,08," ",39815,215837,0,0
"KRAMPF SWD",46480,08," ",0,0,0,0
"LA ROY SHAFER UNIT",33679,08," ",0,0,0,0
"LACEY OAK",55454,08," ",673998,3916927,0,0
"LAITALA UNIT A 21-24",55548,08," ",1660756,3355242,0,0
"LAITALA UNIT B 21-24",58072,08," ",1524966,3255584,0,0
"LAKE ""13""",41651,08," ",14847,79340,0,0
"LANE, ROWENA",02900,08," ",86,0,0,0
"LANE, ROWENA",24040,08," ",63,0,0,0
LANGLEY,38979,08," ",1302,5151,0,0
"LANGLEY 41",45122,08," ",2058,4797,0,0
"LANGLEY 41A",43887,08," ",1943,7583,0,0
"LANGLEY 41B",44728,08," ",2615,6350,0,0
"LANGLEY 43",46293,08," ",1489,5332,0,0
"LANGLEY 43",47221,08," ",11891,21053,0,0
"LANKFORD 25",44001,08," ",14671,10750,0,0
"LARRY 14",46975,08," ",21341,137045,0,0
"LAUDERDALE ""A""",64929,8A," ",0,0,0,0
LAURAMAE,38679,08," ",4428,0,0,0
"LAURIE CATHEY A",52686,08," ",309568,2214068,0,0
"LAURIE CATHEY B",52242,08," ",584766,3153352,0,0
"LAURIE CATHEY C",52893,08," ",365906,1219575,0,0
"LAWRENCE ""A""",31551,08," ",20246,2951,0,0
"LAZY E 7",42960,08," ",1353,6506,0,0
"LAZY E 9",44269,08," ",18318,70374,0,0
LEAFFER,30013,08," ",12,0,0,0
"LEAFFER -A-",30507,08," ",40,0,0,0
"LEAFFER -AA-",30697,08," ",39,0,0,0
"LEAP FROG 47-11 A",56199,08," ",366170,1526963,0,0
"LEAP FROG 47-11 B",56218,08," ",281717,551675,0,0
"LEAP FROG 47-11 C",56233,08," ",390949,1337269,0,0
"LEAP FROG 47-11 D",56232,08," ",299179,759076,0,0
"LEAP FROG 47-11 E",56257,08," ",359825,1153156,0,0
"LEAP FROG 47-11 F",56263,08," ",292510,548443,0,0
"LEAP FROG 47-11 G",56309,08," ",363391,1125538,0,0
"LEAP FROG 47-11 H",56387,08," ",331938,701838,0,0
"LEATHERWOOD 20",44754,08," ",8052,39744,0,0
"LEECH 32-41 UNIT A",51168,08," ",212511,203328,0,0
"LEECH 32-44 (ALLOC-B)",57128,08," ",0,0,0,0
"LEECH 32-44 (ALLOC-C)",57118,08," ",0,0,0,0
"LEECH 32-44 (ALLOC-D)",57119,08," ",0,0,0,0
"LEECH 32-44 (ALLOC-E)",57130,08," ",0,0,0,0
"LEECH 32-44 (ALLOC-G)",57116,08," ",0,0,0,0
"LEECH 32-44 (ALLOC-H)",57144,08," ",0,0,0,0
"LEECH EAST",57901,08," ",373105,365309,0,0
"LEECH WEST",58130,08," ",906874,677357,0,0
"LEES 22",42270,08," ",66852,508180,0,0
"LEES 22A",63405,08," ",0,0,0,0
"LELA BELL 32",43984,08," ",32749,281986,0,0
"LEO UNIT 49",44066,08," ",45009,111571,0,0
"LEONARD 46",43918,08," ",5918,25115,0,0
"LES PAUL",54780,08," ",806264,3388447,0,0
"LES PAUL E",54866,08," ",744808,3593203,0,0
"LES PAUL F",55090,08," ",419041,2079736,0,0
LESTER,33694,08," ",0,0,0,0
"LESTER UNIT 27-34",46145,08," ",633278,1660562,0,0
"LEVELLAND 22-27 UNIT",53355,08," ",141193,173408,0,0
"LEVELLAND 22-27 UNIT",60880,08," ",308002,683732,0,0
LEVY,38684,08," ",8523,108794,0,0
LEWIS,26031,08," ",2034,0,0,0
"LILA ADKINS",46962,08," ",3200,23471,0,0
"LILLIE MAE",26524,08," ",220,344,0,0
LILLY,40849,08," ",29479,144032,0,0
"LILLY 49 UNIT",52152,08," ",1295036,7852765,0,0
"LILY 16E",54768,08," ",340296,624980,0,0
"LILY 16F",55007,08," ",386449,728604,0,0
"LILY 16G",54900,08," ",333424,623513,0,0
"LILY 16X",54769,08," ",352834,592865,0,0
"LIMEQUEST 6 SWD",49004,08," ",0,0,0,0
"LINDSAY 5",40350,08," ",40624,162842,0,0
"LINDSAY 9",39613,08," ",25647,81837,0,0
"LINDSAY A",41141,08," ",702,4181,0,0
"LINDSAY B",42661,08," ",14505,28458,0,0
"LINDSAY CQ",43104,08," ",79158,1164251,0,0
"LINDSAY LA",43628,08," ",86878,441366,0,0
"LISA MARIE 34-27",50706,08," ",115965,77372,0,0
"LITTLE 31",39821,08," ",33906,343347,0,0
"LITTLE A 31",41354,08," ",16937,114548,0,0
"LIVE OAK",42959,08," ",9952,65173,0,0
LLOYD,35186,08," ",1230,0,0,0
LLOYD,52145,08," ",272409,301301,0,0
"LLOYD 42",42917,08," ",9490,135878,0,0
"LLOYD SWD",41043,08," ",0,0,0,0
LOMAX,43938,08," ",21924,54322,0,0
"LOMAX 'A'",43848,08," ",21541,70679,0,0
"LOMAX 3110P",58579,08," ",182442,515255,0,0
"LOMAX 4899OP",64966,08," ",6735,32803,0,0
"LOMAX BRINE",45578,08," ",0,0,0,0
"LOMAX SWD",42653,08," ",0,0,0,0
"LOMAX WEST 3611MP",58957,08," ",0,0,0,0
"LONE STAR",40000,08," ",61199,913436,0,0
LONG,39434,08," ",0,0,0,0
LONG,43195,08," ",12075,81331,0,0
"LONG 13",42844,08," ",8724,59508,0,0
"LONG 13A",43427,08," ",15506,123481,0,0
"LONG 14",42473,08," ",4266,38807,0,0
"LONG 14A",42539,08," ",15993,98094,0,0
"LONG 18",38907,08," ",3071,0,0,0
"LONG 18",44146,08," ",4224,24695,0,0
"LONG 21",42686,08," ",14299,84390,0,0
"LONG 32",43691,08," ",6682,33048,0,0
"LONG 350 SWD",55832,08," ",0,0,0,0
"LONG 5",41048,08," ",607,1401,0,0
"LONG 7",43778,08," ",11185,60649,0,0
"LONG SPRING 3030LP",57714,08," ",203625,535416,0,0
"LONG SPRING 3032LP",57625,08," ",183323,482542,0,0
"LONG SPRING 3034LP",57639,08," ",193390,493455,0,0
"LONG SPRING 3036LP",57809,08," ",195252,350048,0,0
"LONG SPRING 3040DP",58017,08," ",236317,431193,0,0
"LONG SPRING 3042DP",57549,08," ",225196,511574,0,0
"LONG SPRING 3044DP",57636,08," ",331602,951495,0,0
"LONG SPRING 3046DP",57635,08," ",244292,536767,0,0
"LONG SPRING 3060BP",58018,08," ",158443,812819,0,0
"LONG SPRING 3062BP",57382,08," ",147647,810265,0,0
"LONG SPRING 3064BP",57673,08," ",151561,682701,0,0
"LONG SPRING 3066BP",57696,08," ",148851,630246,0,0
"LONG SWD",49823,08," ",0,0,0,0
"LOUDAMY 45",40989,08," ",29612,239309,0,0
LOVE,30631,08," ",0,0,0,0
LOVE,42567,08," ",3884,28680,0,0
LUCKY,52016,08," ",145744,522899,0,0
"LUCKY DAY",46651,08," ",16747,52633,0,0
"LULO 2531LP",60121,08," ",309335,351762,0,0
"LULO 2533LP",60061,08," ",196428,216194,0,0
"LULO 2535LP",60111,08," ",176368,201540,0,0
"LULO 2537LP",60058,08," ",168132,148527,0,0
"LULO 2543DP",60062,08," ",438601,742985,0,0
"LULO 2545DP",60120,08," ",368389,542813,0,0
"LULO 2547DP",60118,08," ",435616,674324,0,0
"LULO 2551AP",60085,08," ",521846,765044,0,0
"LULO 2553AP",60060,08," ",336099,592739,0,0
"LULO 2555AP",60076,08," ",326397,464358,0,0
"LULO 2557AP",59995,08," ",257760,277081,0,0
"LULO 2581CP",60057,08," ",275656,761486,0,0
"LULO 3641DP",60193,08," ",575867,682696,0,0
"LULO 3661BP",60217,08," ",197104,434063,0,0
"LUNA UNIT",55666,08," ",1706658,3915759,0,0
"LUNDGREN 30",46476,08," ",16922,67886,0,0
"LUTHER SWD",58464,08," ",0,0,0,0
"LYNX 11",45061,08," ",3089,18887,0,0
"M BELL",46407,08," ",30036,82144,0,0
"M. H. O'DANIEL # 12",08963,08," ",19619,0,0,0
"MABEE DDA J8",56124,08," ",1170,1143,0,0
"MADISON 04C",56004,08," ",853986,1242863,0,0
"MADISON 04D",56067,08," ",538934,1003469,0,0
"MADISON 04E",56089,08," ",719722,1055174,0,0
MAGNOLIA,55202,08," ",885432,3648662,0,0
"MAGNOLIA E",56820,08," ",811694,4247285,0,0
"MAGNOLIA F",57075,08," ",1223032,4198773,0,0
"MAGNOLIA G",57277,08," ",160762,818048,0,0
"MANN 13-33 A UNIT",54499,08," ",1400822,2270205,0,0
"MANN SWD",56104,08," ",0,0,0,0
"MANSFIELD 31",51994,08," ",2215,11363,0,0
MARCHBANKS,37846,08," ",3794,48723,0,0
"MARCHBANKS ""28""",36315,08," ",4147,35942,0,0
"MARCHBANKS 28",38114,08," ",1370,26836,0,0
"MARCHBANKS 28-16  A UNIT  D",58364,08," ",133201,264310,0,0
"MARCHBANKS PARTEE 28-33",54088,08," ",79419,29565,0,0
"MARCHBANKS UNIT",47765,08," ",9686,44668,0,0
MARCY,55853,08," ",332355,670002,0,0
MARGARET,38075,08," ",396,1013,0,0
"MARIE HALL 30",45584,08," ",2447,237,0,0
"MARILYN WEAVER 31",45334,08," ",7981,17549,0,0
"MARION RAVENWOOD A",51768,08," ",159529,235806,0,0
"MARION RAVENWOOD B",51904,08," ",236822,403349,0,0
"MARSHALL 14",38627,08," ",5306,82380,0,0
"MARSHALL 22",44084,08," ",1932,10957,0,0
MARTIN,42752,08," ",12356,23075,0,0
"MARTIN ""16""",36380,08," ",2469,33674,0,0
"MARTIN ""28""",36232,08," ",10604,155988,0,0
"MARTIN 20",36890,08," ",3512,19574,0,0
"MARTIN 29",37737,08," ",13164,117890,0,0
"MARTIN 30-31 B UNIT",55789,08," ",80400,274843,0,0
"MARTIN 30-42 B UNIT D",55787,08," ",286486,707525,0,0
"MARTIN 31-42 A UNIT",56975,08," ",433713,402496,0,0
"MARTIN 44",43243,08," ",1732,4687,0,0
"MARTIN 45",45009,08," ",20826,23950,0,0
"MARTIN ETAL",21195,08," ",3322,553,0,0
"MARTIN SWD",59178,08," ",0,0,0,0
"MASCARELLA 19",42506,08," ",6533,30600,0,0
"MASCARELLA 20",44441,08," ",6698,37676,0,0
"MASE 30",44418,08," ",9226,14020,0,0
MASSINGILL,30628,08," ",0,0,0,0
"MASSINGILL 20 SWD",49830,08," ",0,0,0,0
"MASTERS UNIT",47823,08," ",1536459,4769739,0,0
"MATTERHORN 24D",61210,08," ",307736,487896,0,0
"MATTERHORN 24F",61209,08," ",770953,1873827,0,0
"MATTERHORN 24G",61208,08," ",381805,787527,0,0
"MATTERHORN 24X",61207,08," ",855098,2070042,0,0
"MATTHIES 6",44800,08," ",0,5,0,0
MAVERICK,49333,08," ",1695291,6731743,0,0
"MAXIMUS A",52067,08," ",197892,4367509,0,0
"MAXIMUS B",51658,08," ",192519,2963719,0,0
"MAXIMUS C",51431,08," ",345116,5583576,0,0
"MAXIMUS D",51430,08," ",308863,2401852,0,0
"MAXWELL 15",43304,08," ",22524,110711,0,0
MAY,43835,08," ",7973,19166,0,0
"MAY 1102",46434,08," ",107665,251825,0,0
"MAY 1105",47611,08," ",96663,173587,0,0
"MAY 1108",47604,08," ",121236,250880,0,0
"MAY NORTH 1482CP",58594,08," ",237584,591291,0,0
"MAY, MARTHA -A-",29360,08," ",0,0,0,0
"MAYO SN 48-37 04",50922,08," ",152410,1170395,0,0
"MAYO SN 48-37 06",50908,08," ",279106,1659694,0,0
"MAYO SN 48-37 07",53644,08," ",125529,390735,0,0
"MAYO SN 48-37 08",50909,08," ",297801,1693159,0,0
"MCC A UNIT",58199,08," ",180614,1235827,0,0
"MCC B UNIT",58194,08," ",346992,1029578,0,0
"MCC C UNIT",58219,08," ",183990,1002181,0,0
"MCC D UNIT",58216,08," ",91530,591155,0,0
MCCANN,39443,08," ",14506,202750,0,0
"MCCORMICK 8",40469,08," ",870,0,0,0
"MCCRARY 1",38371,08," ",12,437,0,0
"MCCRARY 10",41471,08," ",18037,48108,0,0
"MCCRARY 18",42363,08," ",12034,182346,0,0
"MCCRARY 18B",46535,08," ",106937,221148,0,0
"MCCRARY 18BB",47047,08," ",114344,193937,0,0
"MCCRARY 19",40941,08," ",8344,29045,0,0
"MCCRARY 19G",53111,08," ",222280,338568,0,0
"MCCRARY 19X",53109,08," ",247469,502763,0,0
"MCCRARY UNIT",38769,08," ",49,0,0,0
"MCDONALD 19",45624,08," ",1539,0,0,0
MCDONNELL,17531,08," ",0,0,0,0
"MCDREAUX SWD",39075,08," ",0,0,0,0
"MCFLY A",51058,08," ",620343,2155764,0,0
"MCFLY B",52590,08," ",408141,2130759,0,0
"MCFLY C",52651,08," ",219790,1488753,0,0
"MCFLY D",52868,08," ",746777,2283702,0,0
"MCFLY E",53421,08," ",410482,2036659,0,0
MCGETTIS,21211,08," ",0,0,0,0
"MCGREGOR ""14""",41703,08," ",0,0,0,0
"MCGREGOR ""14A""",42322,08," ",19515,58333,0,0
"MCGREGOR ""19""",42009,08," ",12238,120565,0,0
"MCGREGOR 19 A",53217,08," ",308381,861562,0,0
"MCGREGOR 19 B",53362,08," ",340022,984554,0,0
"MCGREGOR 19 C",53186,08," ",291437,863091,0,0
"MCGREGOR 19 D",53424,08," ",290951,867018,0,0
"MCGREGOR 19 E",53240,08," ",196842,709524,0,0
"MCGREGOR 19 F",53212,08," ",274161,1525692,0,0
"MCGREGOR 19 G",53241,08," ",321071,1072491,0,0
"MCGREGOR 19 H",53239,08," ",383731,963018,0,0
MCKENZIE,40735,08," ",34331,230938,0,0
"MCKINNEY 14",45602,08," ",10534,59346,0,0
"MCKINNEY 3",44566,08," ",237,564,0,0
MCKINNON,31331,08," ",5449,32942,0,0
"MCKINNON ET AL",26829,08," ",68,0,0,0
MCMURPHY,52688,08," ",356486,941561,0,0
MCNEW,39980,08," ",22309,163973,0,0
MCNEW,44610,08," ",0,0,0,0
MCNEW,52273,08," ",0,0,0,0
"MCNEW 28",42180,08," ",7714,18133,0,0
"MCNEW 28 A",39661,08," ",8028,16113,0,0
"MCNEW 28A",40355,08," ",96236,195429,0,0
MCPHAUL,40707,08," ",82958,444313,0,0
"MEADOR, J. J.",19211,08," ",2943,6204,0,0
"MEMPHIS FLASH 39-27",50490,08," ",510074,759966,0,0
"MERLIN A",52305,08," ",319549,3310671,0,0
"MERLIN B",51800,08," ",320659,6066719,0,0
"MERLIN C",51598,08," ",217802,2976732,0,0
"MERLIN D",300878,08," 2645WA",0,0,172863,507
"MERLIN D",51805,08," ",62880,2337697,0,0
"MERLIN E",300802,08," 2663WB",0,0,141627,496
"MERLIN E",51599,08," ",38258,1719907,0,0
"MERLIN F",51987,08," ",118526,1126455,0,0
"MERLIN G",52029,08," ",48566,715047,0,0
MESQUITE,39442,08," ",15068,217438,0,0
"METCALF UNIT 21",50261,08," ",233099,2347972,0,0
"MICHAEL SCOTT A",50449,08," ",270019,1307369,0,0
"MICHAEL SCOTT C",50437,08," ",177683,545773,0,0
"MICHAEL SCOTT D",50438,08," ",266499,1307781,0,0
"MICHAEL SCOTT F",53880,08," ",892510,1962081,0,0
"MICKELSON 25",43976,08," ",0,0,0,0
"MIDDLE KNOTT UNIT 21",49351,08," ",886602,7048314,0,0
MIDDLETON,39510,08," ",0,0,0,0
"MIDDLETON ""35""",39859,08," ",1213,0,0,0
"MIDDLETON 2",50714,08," ",0,0,0,0
"MIDDLETON 21",45642,08," ",5234,40317,0,0
"MIDDLETON 38",46181,08," ",0,0,0,0
"MIDDLETON UNIT A 47-38",48795,08," ",1004775,3793552,0,0
"MIDDLETON UNIT B 47-38",46093,08," ",1300725,3369173,0,0
"MIDDLETON WEST 35 LS",60237,08," ",78307,104542,0,0
"MIDDLETON WEST 35 MS",60238,08," ",85454,253090,0,0
"MIDDLETON WEST 35 WB",60239,08," ",107451,111449,0,0
"MIDDLETON WEST 35-LS",60240,08," ",76442,105768,0,0
"MIDDLETON WEST 35-WB",60236,08," ",94231,85701,0,0
"MIDLAND 15-10",49272,08," ",114295,81132,0,0
"MIDWAY 6",47582,08," ",1150,3378,0,0
"MIKE THE TIGER 18-7 A",52063,08," ",485295,3307327,0,0
"MIKE THE TIGER 18-7 B",52064,08," ",224741,1674633,0,0
"MIKE THE TIGER 18-7 C",52065,08," ",84662,772035,0,0
"MIKE THE TIGER 18-7 D",52066,08," ",384820,2157753,0,0
"MIKE THE TIGER 18-7 E",51507,08," ",200046,1998182,0,0
"MIKE THE TIGER 18-7 F",51508,08," ",633542,2284627,0,0
"MILDRED JONES",46321,08," ",55,0,0,0
MILLER,34284,08," ",196,859,0,0
MILLER,43113,08," ",32009,414080,0,0
"MILLER ""1""",42076,08," ",0,0,0,0
"MILLER ""6""",41876,08," ",3474,7460,0,0
"MILLER 20",40108,08," ",13501,55882,0,0
"MILLER 4",43901,08," ",4252,10623,0,0
"MILLER 41A",49746,08," ",313726,2344138,0,0
"MILLER 41B",49654,08," ",258658,2097672,0,0
"MILLER 41C",49747,08," ",325697,1349646,0,0
"MILLER 44E",54798,08," ",511795,2196897,0,0
"MILLER 44F",54799,08," ",236186,1297755,0,0
"MILLER 44FF",54800,08," ",339579,1185957,0,0
"MILLER 44G",54802,08," ",387053,1224665,0,0
"MILLER ESTATE UNIT",21252,08," ",1340,12772,0,0
"MINERAL SPRINGS 1440DP",65109,08," ",97267,81740,0,0
"MINERAL SPRINGS 1441DP",65129,08," ",88647,91325,0,0
"MINERAL SPRINGS 1481CP",65180,08," ",63555,86340,0,0
"MINERAL SPRINGS 2642DP",65164,08," ",79850,69812,0,0
"MINERAL SPRINGS 2644DP",64423,08," ",75380,70496,0,0
"MINERAL SPRINGS 2682CP",65307,08," ",86479,0,0,0
"MIRACLE MAX A",51104,08," ",1743614,4275949,0,0
"MIRACLE MAX B",51136,08," ",360070,750852,0,0
"MISCANTHUS 1612",52141,08," ",194737,631069,0,0
"MISCANTHUS C 1612",51975,08," ",181340,437059,0,0
"MISCANTHUS D 1612",50735,08," ",276405,896489,0,0
"MISCANTHUS E 1612",50830,08," ",222886,321015,0,0
"MITCHELL 47-31 A UNIT",58440,08," ",430664,362959,0,0
"MITCHELL 47-31 B UNIT",55668,08," ",540885,287475,0,0
"MITCHELL 57",45338,08," ",342,89,0,0
"MIYAGI A",53302,08," ",639328,2206097,0,0
"MIYAGI A 38-35",63965,08," ",61643,99150,0,0
"MIYAGI B",53248,08," ",536166,2043283,0,0
"MIYAGI B 38-35",63865,08," ",109040,181996,0,0
"MIYAGI C",53180,08," ",291856,1123118,0,0
"MIYAGI C 38-35",63924,08," ",100875,207818,0,0
"MIYAGI D",53185,08," ",397217,1038477,0,0
"MM EDWARDS BLACK",41045,08," ",728,0,0,0
"MM EDWARDS BLACK -A-",41046,08," ",1145,0,0,0
"MOBY DICK UNIT 31-30",48773,08," ",230313,780899,0,0
"MOBY DICK UNIT A 31-19",50617,08," ",268668,842711,0,0
"MODERN FLANAGAN",48632,08," ",57768,359146,0,0
"MODERN FLANAGAN 13-24 UNIT",50864,08," ",134779,133324,0,0
"MONSTRO UNIT 04-16",51829,08," ",2917560,9201368,0,0
MONTECRISTO,39366,08," ",10884,37393,0,0
"MONTERREY OAK",54060,08," ",745873,3732459,0,0
"MONTERREY OAK E",53971,08," ",333333,1518622,0,0
"MONTERREY OAK F",54310,08," ",997876,3562615,0,0
"MONTERREY OAK G",54061,08," ",436972,1680552,0,0
"MONTY THE AZTEC 42-43 A",53478,08," ",682864,4215058,0,0
"MONTY THE AZTEC 42-43 B",53486,08," ",352902,2581813,0,0
"MONTY THE AZTEC 42-43 C",53508,08," ",267883,2303010,0,0
"MONTY THE AZTEC 42-43 D",53499,08," ",316268,1415995,0,0
"MONTY THE AZTEC 42-43 E",53511,08," ",439226,3026082,0,0
"MONTY THE AZTEC 42-43 F",53500,08," ",648840,2899836,0,0
"MONTY THE AZTEC 42-43 G",55582,08," ",48661,657778,0,0
"MORGAN 43-109 A UNIT",58521,08," ",126603,333564,0,0
"MORGAN CHEVRON 36-48 A UNIT",60187,08," ",222194,135871,0,0
"MORGAN CHEVRON 36-48 C UNIT",59143,08," ",208269,330354,0,0
"MORGAN CHEVRON 36-48 D UNIT",60284,08," ",121369,61276,0,0
"MORGAN GBT 46-104 UNIT",54520,08," ",14385,19549,0,0
"MORGAN RANCH",46462,08," ",299027,2771751,0,0
"MORGAN RANCH 27-34 B UNIT",55592,08," ",661120,1908463,0,0
"MORGAN RANCH 27-34 UNIT",50816,08," ",118148,135504,0,0
"MORGAN RANCH 35-47 A UNIT",58404,08," ",485037,260293,0,0
"MORGAN RANCH 38-47 UNIT",49165,08," ",51968,233174,0,0
"MORGAN SWD",50199,08," ",0,0,0,0
"MORGAN-CHEVRON 36-48 B UNIT",59329,08," ",237027,301408,0,0
"MORGAN-CHEVRON 46-39 A UNIT",53321,08," ",392666,1841567,0,0
"MORGAN-CHEVRON 46-39 B UNIT",56990,08," ",199646,1651969,0,0
"MORGAN-NEAL 39-26",51979,08," ",497410,1329102,0,0
"MORGAN-NEAL UNIT NO.2 39-26",51978,08," ",411254,1395520,0,0
MORITA,48298,08," ",10745,68613,0,0
"MORITA 18A",49221,08," ",5579,23085,0,0
"MORITA 18B",49206,08," ",4063,58,0,0
"MORITA 18C",49227,08," ",4969,43218,0,0
"MORNING CALM 6-7",56712,08," ",550936,511460,0,0
MORRIS,43826,08," ",40509,362314,0,0
"MORRIS ""33""",41479,08," ",14440,46789,0,0
"MORRIS GRANTHAM A",47711,08," ",29369,69142,0,0
"MORTAL STORM 12-13-24",54186,08," ",266936,509918,0,0
MOSS,39377,08," ",1148,8099,0,0
"MOSS MIPA",55747,08," ",1416878,2641321,0,0
"MOUNTAIN CAT 26",45341,08," ",8320,13006,0,0
"MOUNTAIN CAT 26",49323,08," ",1648,4360,0,0
"MOURNING DOVE",32867,08," ",0,0,0,0
"MOZETTI UNIT A 37-48",46609,08," ",529685,2013318,0,0
"MOZETTI UNIT B 48-37",52092,08," ",462474,1683401,0,0
"MR EAST 36-24 A UNIT",64617,08," ",1405,340,0,0
"MR. DYNAMITE 41-44",49548,08," ",455474,727585,0,0
"MR. DYNAMITE A",62949,08," ",93104,103017,0,0
"MR. DYNAMITE C",62681,08," ",79812,68638,0,0
"MR. HOBBS 11-14",52836,08," ",151782,365221,0,0
"MR. HOBBS 11-14-23",56363,08," ",215465,338678,0,0
"MR. HOBBS 11-14-23A",56050,08," ",223728,422972,0,0
"MR. PHILLIPS 11-02 A",57064,08," ",547993,1174312,0,0
"MR. PHILLIPS 11-02 B",52023,08," ",342616,987480,0,0
"MR. PHILLIPS 11-02 D",57084,08," ",208382,678037,0,0
"MR. PHILLIPS 11-2",48840,08," ",212933,355192,0,0
"MS. VEAL",46489,08," ",0,0,0,0
"MUHLY 1612",49634,08," ",212909,689069,0,0
"MUHLY B 1612",49637,08," ",176175,898342,0,0
"MUHLY C 1612",49519,08," ",9124,96272,0,0
MURPHY,37070,08," ",22611,0,0,0
"MURPHY 12",43438,08," ",13428,77309,0,0
MURRAY,02895,08," ",3679,0,0,0
"MURRAY -BS-",21691,08," ",5293,0,0,0
"MURRAY A",02892,08," ",27345,0,0,0
"MURRAY B",02894,08," ",82746,0,0,0
"MURRAY C",02893,08," ",41533,0,0,0
"MUSE-NEWTON UNIT 31-42",46420,08," ",635768,1685131,0,0
"MUSGROVE 3110",44385,08," ",0,0,0,0
"MUSGROVE 9",43131,08," ",47652,48623,0,0
"MUSGROVE MILLER 0904",50690,08," ",150492,200846,0,0
"MWS CLARK UNIT",46730,08," ",3553,16274,0,0
MYERS,25715,08," ",0,0,0,0
MYERS,26600,08," ",0,0,0,0
MYERS,36342,08," ",0,0,0,0
"N. MIDWAY SWD",49258,08," ",0,0,0,0
