"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: LOVING"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"HALEY, J. A. ""43""",35487,08," ",6495,58,0,0
"HALEY, J. E. '18'",201772,08," 1",0,0,8190,0
"HALEY, J. E. '24'",213247,08," 2",0,0,19745,2
"HALEY, J. E. 28-33 UNIT C",46653,08," ",248796,180262,0,0
"HALEY, J. E. 29",227202,08," 2",0,0,2331,0
"HALEY, J. E. 33",220266,08," 1",0,0,0,0
"HALEY, J.E. 18",239067,08," 2",0,0,0,0
"HALEY, J.E. 19",209277,08," 1",0,0,3904,0
"HALEY, J.E. 19",233713,08," 2",0,0,0,0
"HALEY, J.E. 20",220109,08," 1",0,0,4421,32
"HALEY, J.E. 28-33 UNIT A",46736,08," ",83574,151266,0,0
"HALEY, JOHN JR. ""D""",39542,08," ",17311,4644,0,0
"HALEY, JOHN, JR.-C-",25439,08," ",0,0,0,0
"HALL 33-93 LOV UNIT",287532,08," 1H",0,0,1138998,332400
"HALL 33-93 LOV UNIT",47911,08," ",0,0,0,0
HAMBURGLAR,298631,08," 1WA",0,0,760171,141340
HAMBURGLAR,298632,08," 1WB",0,0,1228778,163251
HAMBURGLAR,298633,08," 1XY",0,0,743352,139740
HAMBURGLAR,298634,08," 2WB",0,0,1298876,192299
HAMBURGLAR,298635,08," 2WC",0,0,1756214,169608
HAMBURGLAR,298636,08," 2WA",0,0,751871,167740
HAMBURGLAR,298637,08," 2XY",0,0,750856,164440
HAMBURGLAR,298656,08," 1WC",0,0,1569906,186633
HAMBURGLAR,61015,08," ",0,0,0,0
HAMILTON,31489,08," ",0,0,0,0
"HAMILTON NORTHWEST",291621,08," N 11S",0,0,1087168,259142
"HAMILTON NORTHWEST",49440,08," ",165097,594057,0,0
"HAMILTON SOUTHEAST",291472,08," N 21H",0,0,1153632,221155
"HAMILTON SOUTHEAST",49402,08," ",164045,671357,0,0
HAMMARLUND,18232,08," ",0,0,0,0
"HAMMERHEAD 54-1-28 UNIT",283257,08," 2H",0,0,1154414,371285
"HAMMERHEAD 54-1-28 UNIT",299954,08," 13H",0,0,617794,183521
"HAMMERHEAD 54-1-28 UNIT",299955,08," 21H",0,0,886449,211193
"HAMMERHEAD 54-1-28 UNIT",299956,08," 14H",0,0,579664,175847
"HAMMERHEAD 54-1-28 UNIT",300107,08," 72H",0,0,739959,248835
"HAMMERHEAD 54-1-28 UNIT",300117,08," 71H",0,0,616285,184635
"HAMMERHEAD 54-1-28 UNIT",46019,08," ",306509,900981,0,0
"HAMMERHEAD 54-1-28-21 A",63255,08," ",59434,80336,0,0
"HAMMERHEAD 54-1-28-21 B",63256,08," ",276771,484957,0,0
"HAMMERHEAD 54-1-28-21 C",63257,08," ",97778,147657,0,0
"HAMMERHEAD 54-1-28-21 D",63258,08," ",255447,458828,0,0
"HAMMERHEAD 54-1-35",52104,08," ",322892,833534,0,0
"HAMMERHEAD 54-1-47",52205,08," ",442848,784970,0,0
"HAMMERHEAD 54-1-48",50636,08," ",249246,639667,0,0
"HAMMERHEAD 54-2-1",275697,08," 9HN",0,0,0,0
"HANGING H 55-1-32 LOV",275867,08," 1H",0,0,0,0
"HANGING H RANCH SWD",50415,08," ",0,0,0,0
"HANKINS STATE",212083,08," 1046",0,0,0,0
"HANKINS STATE",39573,08," ",0,0,0,0
"HANKINS STATE",41092,08," ",0,0,0,0
"HARDIN-SIMMONS 53-2-8 LOV",277227,08," 1H",0,0,0,0
"HARLEY SWD",59111,08," ",0,0,0,0
HARRELL,29787,08," ",0,0,0,0
"HARRISON 20",239289,08," 1",0,0,1349,8
"HARRISON 29-20",47158,08," ",93639,137884,0,0
"HARRISON 29-25",48349,08," ",70978,117236,0,0
"HARRISON 29-26",45562,08," ",61096,46160,0,0
"HARRISON 29-28",45559,08," ",127107,232826,0,0
"HARRISON 29-30",47447,08," ",199696,358276,0,0
"HARRISON 30",239283,08," 1",0,0,18454,0
"HARRISON, NELL ""14""",36202,08," ",0,0,0,0
"HARRISON, NELL ""22""",117464,08," 1",0,0,16005,0
"HARRISON, NELL ""26""",120730,08," 1",0,0,588,0
"HARRISON, NELL ""28""",119340,08," 1A",0,0,588,0
"HAT TRICK 56-T1-42 2C",301821,08," B203H",0,0,0,0
"HAT TRICK 56-T1-42X31 2I",301994,08," B218H",0,0,0,0
"HAT TRICK 56-T1-42X31 3F",301769,08," B313H",0,0,0,0
"HAT TRICK 56-T1-42X31 3G",301767,08," B312H",0,0,0,0
"HAT TRICK 56-T1-42X31 3H",301768,08," B311H",0,0,0,0
"HAT TRICK 56-T1-42X31 A",298884,08," W101H",0,0,729137,220280
"HAT TRICK 56-T1-42X31 B",298940,08," W102H",0,0,766243,229126
"HAT TRICK 56-T1-42X31 BA",298957,08," W201H",0,0,1109518,131257
"HAT TRICK 56-T1-42X31 BB",298883,08," W202H",0,0,978070,119204
"HAT TRICK 56-T1-42X31 BG",298881,08," W207H",0,0,1034645,132144
"HAT TRICK 56-T1-42X31 BH",298941,08," W208H",0,0,1054067,149050
"HAT TRICK 56-T1-42X31 G",298935,08," W107H",0,0,691508,223337
"HAT TRICK 56-T1-42X31 H",298880,08," W108H",0,0,584312,174565
"HAT TRICK 56-T1-42X31 YA",298912,08," X101H",0,0,1064735,298176
"HAT TRICK 56-T1-42X31 YD",298882,08," X104H",0,0,927543,265921
"HAWKS 55-1-28 UNIT",284414,08," 1H",0,0,1163806,312613
"HAWKS 55-1-33-28 A",300744,08," 13H",0,0,912284,229412
"HAWKS 55-1-33-28 B",300745,08," 14H",0,0,1046273,243786
"HAWKS 55-1-33-28 C",301240,08," 21HA",0,0,971507,131694
"HAWKS 55-1-33-28 D",300807,08," 15HA",0,0,1589371,312053
"HAWKS 55-1-33-28 E",64439,08," ",0,0,0,0
"HAWKS 55-1-33-28 F",300746,08," 16H",0,0,1120284,261391
"HAWTHORN 55-1-23 UNIT",289972,08," 1H",0,0,2573984,622795
"HAWTHORN 55-1-23 UNIT",290067,08," 3H",0,0,2202637,549044
"HAWTHORN 55-1-23 UNIT",290104,08," 2H",0,0,2179773,493557
"HEDWIG SWD",57948,08," ",0,0,0,0
"HELGA 19-0-4-40 A",62866,08," ",316474,507167,0,0
"HELGA 19-0-4-40 B",62536,08," ",426756,701237,0,0
"HELGA 19-0-4-40 C",62537,08," ",502404,831477,0,0
"HELGA 19-0-4-40 D",62538,08," ",340591,503559,0,0
"HELGA 19-0-4-40 E",62547,08," ",536188,809020,0,0
"HEMLOCK 55-1-23 UNIT",290066,08," 1H",0,0,2317552,524234
"HEMLOCK 55-1-23 UNIT",290141,08," 2H",0,0,1902794,397574
"HEMLOCK 55-1-23 UNIT",290186,08," 3H",0,0,2607534,507172
"HEMLOCK 55-1-23 UNIT",290289,08," 4H",0,0,2173924,535633
"HERMES SWD",60929,08," ",0,0,0,0
"HERON 54-2-4 UNIT",288962,08," 3H",0,0,1451990,364623
"HERON 54-2-4 UNIT",289101,08," 4H",0,0,2386046,747935
"HERON 54-2-4 UNIT",50254,08," ",2256071,7104598,0,0
"HICKORY 55-2-1 UNIT",282242,08," 1H",0,0,388462,134706
"HICKORY 55-2-1 UNIT",289185,08," 4H",0,0,2945129,564522
"HICKORY 55-2-1 UNIT",289191,08," 3H",0,0,2569209,788139
"HICKORY 55-2-1 UNIT",289220,08," 6H",0,0,2210955,698422
"HICKORY 55-2-1 UNIT",289237,08," 5H",0,0,2110810,610906
"HICKORY 55-2-1 UNIT",289334,08," 2H",0,0,2576757,513772
"HIGHLINE RIDGE 54-2 D",63342,08," ",231533,703522,0,0
"HILL, A. G - HALEY",106268,08," 1A",0,0,207429,16
HNG-CAMP,30217,08," ",0,0,0,0
"HOGBACK STATE UNIT 33-76",48424,08," ",97848,1547439,0,0
"HOGNOSE 1-67",43596,08," ",0,0,0,0
"HOGNOSE 1-67 UNIT",44756,08," ",43280,547453,0,0
HONDO,38206,08," ",0,0,0,0
HOOPER,35038,08," ",1638,0,0,0
HOPPER,28652,08," ",0,0,0,0
"HOPPER 21801 SWD",51821,08," ",0,0,0,0
"HOPPER SWD SYSTEM",24484,08," ",0,0,0,0
"HORN STATE 33-94",278237,08," 5H",0,0,269870,104030
"HORSE CRIPPLER 23",57204,08," ",0,0,0,0
"HOWARD POSNER 83-TTT-B33 SA 203",51742,08," ",291531,1284566,0,0
"HOWARD POSNER 83-TTT-B33 SA 204H",51743,08," ",334566,1503638,0,0
"HUB A/C -127-",07986,08," ",0,0,0,0
HUBBARD,39438,08," ",634,2446,0,0
"HUBBARD ""S""",29210,08," ",0,0,0,0
"HUBBARD STATE",26078,08," ",0,0,0,0
"HUBBARD, MRS. FRANCES",27638,08," ",0,0,0,0
"HUBBARD, W. W.",09429,08," ",0,0,0,0
HUBBARD-STATE,11429,08," ",769,0,0,0
"HUESO SALTO STATE 55-2-48 LOV",44075,08," ",0,4,0,0
"HUESO SALTO STATE 55-2-48 LOV",47562,08," ",0,0,0,0
"HUFF DOBACK",295853,08," 434H",0,0,2014427,508589
"HUFF DOBACK",295904,08," 453H",0,0,1619062,428133
"HUFF DOBACK",296030,08," 524H",0,0,4322657,631674
"HUFF DOBACK",296046,08," 403H",0,0,2506978,628288
"HUFF DOBACK",296854,08," 523H",0,0,2337583,395036
"HUFF DOBACK",296855,08," 622H",0,0,2756951,332780
"HUFF DOBACK",297063,08," 216H",0,0,695618,204988
"HUFF DOBACK",297064,08," 311H",0,0,971199,242119
"HUFF DOBACK",297069,08," 312H",0,0,1216265,262707
"HUFF DOBACK",297618,08," 313H",0,0,1102547,247527
"HUFF DOBACK SV",295891,08," 215H",0,0,929176,327508
"HUFF DOBACK SV",295895,08," 435H",0,0,2205516,544249
"HUFF DOBACK SV",296057,08," 624H",0,0,2341772,499966
"HUFF DOBACK SV",297255,08," 623H",0,0,2959469,371252
"HUFF DOBACK SV",297345,08," 314H",0,0,995235,211786
"HUGHES & TALBOT 75-0-31-24 A",64936,08," ",133895,209638,0,0
"HUGHES & TALBOT 75-0-31-24 B",64937,08," ",111724,144594,0,0
"HUGHES & TALBOT 75-23",238870,08," 1",0,0,0,0
"HUGHES & TALBOT 75-23",48534,08," ",200328,260363,0,0
"HUGHES & TALBOT 75-24",251500,08," 1",0,0,0,0
"HUGHES & TALBOT 75-24",47295,08," ",124175,106093,0,0
"HUGHES & TALBOT 75-24 UNIT",52627,08," ",885621,1284569,0,0
"HUGHES & TALBOT 75-25",240056,08," 1",0,0,0,0
"HUGHES & TALBOT 75-25",49296,08," ",457463,643717,0,0
"HUGHES & TALBOT 75-26",244691,08," 1",0,0,154863,26
"HUGHES & TALBOT 75-26",50505,08," ",212084,464316,0,0
"HUGHES & TALBOT 75-29 UNIT A",55176,08," ",1540536,3353704,0,0
"HUGHES & TALBOT 75-29 UNIT B",55250,08," ",1860532,3086550,0,0
"HUGHES TALBOT 22-15 EAST UNIT",58070,08," ",250991,385690,0,0
"HUGHES TALBOT 22-15 UNIT",49667,08," ",614993,809063,0,0
"HUGHES TALBOT 75-22",47847,08," ",76565,117486,0,0
"HUGHES-TALBOT ""27""",206329,08," 1",0,0,3249,0
"HUGHES-TALBOT '27'",42931,08," ",18783,27041,0,0
"ICA CHEVRON ""1""",38468,08," ",2890,0,0,0
"ICA CHEVRON ""12""",42238,08," ",5749,0,0,0
"INVICTUS 29-48",52631,08," ",451609,693420,0,0
"IRA ARCHER SWD",48901,08," ",0,0,0,0
"J. LOGAN ABERNATHY UNIT",189887,08," 1",0,0,162869,0
"JACKSON TRUST C 12-TTT-C24 NL",47144,08," ",508727,1011583,0,0
"JACKSON TRUST C 12-TTT-C24 NL",47839,08," ",35,1437,0,0
"JACKSON TRUST C 12-TTT-C24 NL",48032,08," ",77966,504125,0,0
"JAMES J. WHEAT",48739,08," ",3999,7059,0,0
"JAMES WEST 1-41",41522,08," ",0,0,0,0
"JAMES WEST 1-41",48857,08," ",68460,90548,0,0
"JAYHAWK ALLOC 66-65",297653,08," 4007H",0,0,817194,217623
"JAYHAWK REVEILLE STATE ALLOC",297621,08," 4012H",0,0,1167807,328481
"JAYHAWK STATE UNIT 65-64",296913,08," 4305H",0,0,1544495,422304
"JAYHAWK STATE UNIT 65-64",297178,08," 4507H",0,0,1097475,223852
"JAYHAWK STATE UNIT 65-64",297231,08," 4310H",0,0,1670805,471512
"JAYHAWK STATE UNIT 65-64",297322,08," 4314H",0,0,1203251,378109
"JAYHAWK STATE UNIT 65-64",297654,08," 4512H",0,0,923648,207142
"JAYHAWK STATE UNIT 65-64",60455,08," ",0,0,0,0
"JAYHAWK UNIT 65",297052,08," 4002H",0,0,1244725,335603
"JAYHAWK UNIT 65",60015,08," ",0,0,0,0
"JETS 54-2-2-11 A",64927,08," ",162874,366559,0,0
"JETS 54-2-2-11 B",64873,08," ",149618,336791,0,0
"JETS 54-2-2-11 C",64843,08," ",159392,360295,0,0
"JETS 54-2-2-11 D",64978,08," ",143264,365775,0,0
"JETS 54-2-2-11 E",64860,08," ",153495,369152,0,0
"JETS 54-2-2-11 F",64861,08," ",155273,397277,0,0
"JETS 54-2-2-11 G",64869,08," ",216129,510012,0,0
"JETS 54-2-2-11 H",65032,08," ",130079,292040,0,0
"JETS 54-2-2-11 I",65033,08," ",182549,417083,0,0
"JETS 54-2-2-11 J",64915,08," ",137812,308542,0,0
"JICARILLA 27",35165,08," ",0,0,0,0
"JJ WHEAT 89-TTT-01 WF SESE",61202,08," ",186928,1360781,0,0
"JJ WHEAT NW 89-TTT-B01 WF",61181,08," ",313665,2375570,0,0
"JJ WHEAT SE 89-TTT-B01 WF",61006,08," ",377777,1820952,0,0
"JO SLEDGE",43921,08," ",6390,0,0,0
"JOAQUIN UNIT",52801,08," ",658792,1119216,0,0
"JOEY CHESTNUT",65214,08," ",538524,1250664,0,0
"JOHN JAMES 26-16",47547,08," ",83518,196690,0,0
JOHNSON,42272,08," ",0,0,0,0
"JOHNSON ""10""",42319,08," ",0,0,0,0
"JOHNSON ""40""",32998,08," ",0,0,0,0
"JOHNSON ""40""",34594,08," ",0,0,0,0
"JOHNSON ""42""",216054,08," 1",0,0,0,0
"JOHNSON ""44""",272099,08," 1",0,0,0,0
"JOHNSON ""45""",35635,08," ",0,0,0,0
"JOHNSON ""76""",40142,08," ",0,0,0,0
"JOHNSON -34-",32729,08," ",2787,0,0,0
"JOHNSON -76-",41370,08," ",5516,0,0,0
"JOHNSON -86-",32391,08," ",0,0,0,0
"JOHNSON -86-",32398,08," ",0,0,0,0
"JOHNSON -E-",12215,08," ",578,0,0,0
"JOHNSON -F-",12628,08," ",1347,0,0,0
"JOHNSON 1-51",41420,08," ",66752,126827,0,0
"JOHNSON 1-76",40767,08," ",51931,135796,0,0
"JOHNSON 1-76",42384,08," ",39126,55152,0,0
"JOHNSON 1-76",44777,08," ",125860,294986,0,0
"JOHNSON 1-86",287373,08," 4H",0,0,74685,30596
"JOHNSON 1-86",41185,08," ",21527,68383,0,0
"JOHNSON 1-86",42386,08," ",30229,72128,0,0
"JOHNSON 1-86",43876,08," ",61976,180108,0,0
"JOHNSON 1-87 LOV",287380,08," 4H",0,0,61574,43590
"JOHNSON 1-87 LOV",44657,08," ",105899,331401,0,0
"JOHNSON 1-88 LOV",287381,08," 3H",0,0,162823,49470
"JOHNSON 1-88 LOV",287382,08," 1H",0,0,132809,39058
"JOHNSON 1-88 LOV",287383,08," 2H",0,0,140479,33670
"JOHNSON 1-88 LOV",287411,08," 5H",0,0,0,0
"JOHNSON 1-88 LOV",45637,08," ",0,0,0,0
"JOHNSON 2",42321,08," ",14545,0,0,0
"JOHNSON 32",43043,08," ",0,0,0,0
"JOHNSON 40",42304,08," ",6404,5410,0,0
"JOHNSON 44-02S-B53 WF",46604,08," ",481924,1725986,0,0
"JOHNSON 44-02S-B53 WF",48304,08," ",235887,1971974,0,0
"JOHNSON 53-2-34 LOV",48815,08," ",0,0,0,0
"JOHNSON 54-2-24 LOV",277188,08," 1H",0,0,0,0
"JOHNSON 54-2-26",277189,08," 1H",0,0,0,0
"JOHNSON 54-2-26 LOV E UNIT",49617,08," ",291024,945559,0,0
"JOHNSON 54-2-26 LOV W UNIT",49538,08," ",240596,877509,0,0
"JOHNSON 54-2-34",277190,08," 1H",0,0,0,0
"JOHNSON 54-2-36 LOV",277192,08," 2H",0,0,0,0
"JOHNSON 54-2-38 LOV",277196,08," 1H",0,0,0,0
"JOHNSON 54-2-38 LOV",48971,08," ",157691,453877,0,0
"JOHNSON 54-2-40 LOV",47244,08," ",0,0,0,0
"JOHNSON 54-2-46 LOV",277209,08," 1H",0,0,0,0
"JOHNSON 54-36",251939,08," 1",0,0,1926417,0
"JOHNSON 86",39709,08," ",16522,0,0,0
"JOHNSON C26-22 LOV",46510,08," ",255282,620330,0,0
"JOHNSON ESTATE 56-T1-8",278218,08," 1H",0,0,922819,150729
"JOHNSON ESTATE 57-T1-2",300359,08," H301DM",0,0,210680,44692
"JOHNSON ESTATE 57-T1-2",300386,08," H301AP",0,0,258721,60039
"JOHNSON ESTATE 57-T1-2",300467,08," H301BO",0,0,252169,65621
"JOHNSON ESTATE 57-T1-2",300577,08," B201AP",0,0,236365,78192
"JOHNSON ESTATE 57-T1-2",300578,08," B201BO",0,0,267182,93928
"JOHNSON ESTATE 57-T1-2",300579,08," B201CN",0,0,272638,86604
"JOHNSON ESTATE 57-T1-2",300580,08," B201DM",0,0,118412,39828
"JOHNSON ESTATE 57-T1-2",300765,08," H301CN",0,0,283821,74168
"JOHNSON ESTATE 57-T1-2",46426,08," ",126958,620869,0,0
"JOHNSON ESTATE 57-T1-4",278221,08," 1H",0,0,739378,146072
"JOHNSON ESTATE 57-T1-4",295444,08," B201DM",0,0,1154422,265979
"JOHNSON ESTATE 57-T1-4",295445,08," B201CN",0,0,989975,227300
"JOHNSON ESTATE 57-T1-4",295492,08," H301DM",0,0,783598,137414
"JOHNSON ESTATE 57-T1-4",295494,08," H302CN",0,0,860299,173523
"JOHNSON ESTATE 57-T1-4",295495,08," W101CN",0,0,981909,225117
"JOHNSON ESTATE 57-T1-4",295503,08," H302DM",0,0,730540,132915
"JOHNSON ESTATE 57-T1-4",295527,08," W102CN",0,0,1032909,202740
"JOHNSON ESTATE 57-T1-4",295528,08," W102DM",0,0,980987,107935
"JOHNSON ESTATE 57-T1-4",297669,08," H301BO",0,0,522865,96697
"JOHNSON ESTATE 57-T1-4",297670,08," H302AP",0,0,553769,86710
"JOHNSON ESTATE 57-T1-4",297671,08," H301AP",0,0,575486,88649
"JOHNSON ESTATE 57-T1-4",297672,08," W101BO",0,0,728017,180278
"JOHNSON ESTATE 57-T1-4",297681,08," W102AP",0,0,744758,151467
"JOHNSON ESTATE 57-T1-4",297684,08," W101AP",0,0,605415,137596
"JOHNSON ESTATE 57-T1-4",297719,08," B201AP",0,0,541230,112350
"JOHNSON ESTATE 57-T1-4",297790,08," W102BO",0,0,775418,172773
"JOHNSON ESTATE 57-T1-4",297838,08," B201BO",0,0,643080,170648
"JOHNSON RANCH 1-49",40751,08," ",230679,630471,0,0
"JOHNSON RANCH 1-49",48579,08," ",270264,730584,0,0
"JOHNSON RANCH 1-51 LOV",41936,08," ",73437,120996,0,0
"JOHNSON, JR.",06876,08," ",0,0,0,0
"JOHNSON, W. D.",21018,08," ",8946,0,0,0
"JOHNSON, W. D.",31031,08," ",128,0,0,0
"JOHNSON, W. D. -16S-",38220,08," ",0,0,0,0
"JOHNSON, W. D. -22S-",38203,08," ",54906,95760,0,0
"JOHNSON, W. D. -26S-",38198,08," ",17809,14740,0,0
"JOHNSON, W. D. -A-",15843,08," ",0,0,0,0
"JOHNSON, W. D. -A-",38258,08," ",325,4104,0,0
"JOHNSON, W. D. 34N",38195,08," ",18498,40183,0,0
"JOHNSON, W. D. 38",11752,08," ",2483,0,0,0
"JOHNSON, W. D. 38-B",11806,08," ",6247,0,0,0
"JOHNSON, W. D. 48-B",10150,08," ",223,0,0,0
"JOHNSON, W. D. 48C",11564,08," ",18,0,0,0
"JOHNSON, W. D. ET AL ""C"" UNIT",091394,08," 1",0,0,245067,0
"JOHNSON, W. D. ET AL -D-",38196,08," ",382,0,0,0
"JOHNSON, W. D. ET AL -E-",38200,08," ",134,0,0,0
"JOHNSON, W. D. ET AL -L-",38217,08," ",10211,53637,0,0
"JOHNSON, W. D. ET AL UNIT",102046,08," 1",0,0,541837,0
"JOHNSON, W. D. JR. -D-",38197,08," ",1531,0,0,0
"JOHNSON, W. D. JR. -E-",30927,08," ",0,0,0,0
"JOHNSON, W. D. JR. -E-",32223,08," ",41920,0,0,0
"JOHNSON, W. D. JR. -F-",28082,08," ",9663,0,0,0
"JOHNSON, W. D., -48-",19966,08," ",0,0,0,0
"JOHNSON, W. D., -48A-",19967,08," ",41,0,0,0
"JOHNSON, W. D., JR., ETAL",15645,08," ",0,0,0,0
"JOHNSON, W. D.,JR.",38265,08," ",4591,54973,0,0
"JOHNSON, W. D.ET AL -B-",38216,08," ",0,0,0,0
"JOHNSON, W.D. ""E"" JR.",28572,08," ",8088,0,0,0
"JOHNSON, W.D. JR -C-",29928,08," ",5459,0,0,0
"JOHNSON, W.D. JR. -E-",43201,08," ",31854,0,0,0
"JOHNSON, W.D.-B-",38257,08," ",1200,120,0,0
"JOHNSON. W. D. ET AL -F-",38201,08," ",227,0,0,0
"JOHSON ""40""",090155,08," 1",0,0,0,0
"JOKER SWD",64677,08," ",0,0,0,0
JONES,38269,08," ",121,4971,0,0
"JONES RANCH",63203,08," ",0,0,0,0
"JONES RANCH SWD",51115,08," ",0,0,0,0
"JONES SWD",49813,08," ",0,0,0,0
"JONES SWD",50206,08," ",0,0,0,0
JR,176506,08," 1",0,0,0,0
"JUDGE 3",50731,08," ",1571998,4662844,0,0
"JUDGE 3",58954,08," ",194590,431903,0,0
"JUGGERNAUT A",55797,08," ",453792,533761,0,0
"JUGGERNAUT B",55818,08," ",519001,684246,0,0
"JUGGERNAUT C",55830,08," ",448506,580330,0,0
"JULES SWD",54695,08," ",0,0,0,0
"JUMPSTART 55-2-6 UNIT",282214,08," 1H",0,0,1328390,413899
"JUMPSTART 55-2-6 UNIT",298498,08," 12HA",0,0,1446495,422823
"JUMPSTART 55-2-6 UNIT",298499,08," 13HA",0,0,1401930,386614
JUNE,37649,08," ",73531,110230,0,0
"KASHMIR SWD",59433,08," ",0,0,0,0
"KATIE 1-72",43000,08," ",108962,386866,0,0
"KEITH CAMP SWD",46973,08," ",0,0,0,0
"KENTZEL 42 STATE SWD",46938,08," ",0,0,0,0
"KENTZEL STATE 42",285311,08," W101CN",0,0,622866,167716
"KENTZEL STATE 42",285313,08," W102CN",0,0,578215,159561
"KENTZEL STATE 42",288062,08," W101BO",0,0,716491,192019
"KENTZEL STATE 42",288063,08," W102BO",0,0,1211731,305436
"KENTZEL STATE 42",289690,08," W102AP",0,0,1630686,389298
"KENTZEL STATE 42",289832,08," W101AP",0,0,1256335,397300
"KENTZEL STATE 42",291152,08," H301DM",0,0,1064186,210449
"KENTZEL STATE 42",291153,08," H302DM",0,0,1051000,222927
"KENTZEL STATE 42",293665,08," H301AP",0,0,730576,180361
"KENTZEL STATE 42",293666,08," H302BO",0,0,898750,167639
"KENTZEL STATE 42",293695,08," H301BO",0,0,810943,124093
"KENTZEL STATE 42",293697,08," H301CN",0,0,789000,137865
"KENTZEL STATE 42 SL",281033,08," W202DM",0,0,1452366,131140
"KENTZEL STATE 42 SL",281728,08," W101DM",0,0,0,0
"KERR 83-TTT-B33 WF SA 1",49881,08," ",146764,663150,0,0
"KERR 83-TTT-B33 WF SA 2",49038,08," ",215073,969119,0,0
"KING CANYON STATE 54-1-8-5 B",292884,08," 18H",0,0,1041725,298625
"KING CANYON STATE 54-1-8-5 C",292882,08," 19H",0,0,858360,265267
"KING CANYON STATE 54-1-8-5 D",292883,08," 74H",0,0,1349136,455218
"KING CANYON STATE 54-1-8-5 E",292930,08," 12H",0,0,1252476,477894
"KING CANYON STATE 54-1-8-5 F",292931,08," 13H",0,0,937343,379324
"KING CANYON STATE 54-1-8-5 G",292919,08," 14H",0,0,1627502,563551
"KING CANYON STATE 54-1-8-5 H",292920,08," 15H",0,0,1232683,433428
"KING CANYON STATE 54-1-8-5 I",292963,08," 16H",0,0,1924090,730178
"KING CANYON STATE 54-1-8-5 J",292932,08," 17H",0,0,1391273,490842
"KING CANYON STATE 54-1-8-5 M",61123,08," ",249116,1635778,0,0
"KING CANYON STATE 54-1-8-5 N",61048,08," ",265369,767057,0,0
"KING CANYON STATE 54-1-8-5 O",61084,08," ",227032,1184428,0,0
"KING CANYON STATE 54-1-8-5 P",61121,08," ",320478,950431,0,0
"KING CANYON STATE 54-1-8-5 Q",297395,08," 75H",0,0,1604192,295420
"KING CANYON STATE 54-1-8-5 R",61093,08," ",192315,531184,0,0
"KING CANYON STATE 54-1-8-5 S",61102,08," ",288259,1247201,0,0
"KING CANYON STATE 54-1-8-5 T",61169,08," ",345663,1027542,0,0
"KINGSTON 54-2-17 UNIT",277901,08," 1H",0,0,153331,42449
"KINGSTON 54-2-17 UNIT",48261,08," ",236466,606684,0,0
"KINGSTON 55-2-35 LOV",46670,08," ",140419,497438,0,0
"KISS SWD",59743,08," ",0,0,0,0
"KNIGHT 55-1-7 UNIT",284606,08," 1H",0,0,1253307,243853
"KNIGHT 55-1-7-6 B",300060,08," 12HC",0,0,1426947,199513
"KNIGHT 55-1-7-6 C",300151,08," 21HC",0,0,2118008,227410
"KNIGHT 55-1-7-6 D",300064,08," 13HC",0,0,1777182,287453
"KUDU 53-2-6 LOV E UNIT",49352,08," ",1758495,3625901,0,0
"KUDU 53-2-6 LOV W UNIT",52910,08," ",2251428,4838811,0,0
"KYLE ""B""",12048,08," ",5,0,0,0
"KYLE 10",268719,08," 1",0,0,0,0
"KYLE 24",293028,08," F001",0,0,558996,146379
"KYLE 24",293029,08," E001",0,0,744328,164921
"KYLE 24",293030,08," G002",0,0,353730,105185
"KYLE 24",47683,08," ",340533,1208208,0,0
"KYLE 24",49470,08," ",478322,1354604,0,0
"KYLE 24 SWD",49219,08," ",0,0,0,0
"KYLE, MINNIE",17972,08," ",0,0,0,0
"KYLE, MINNIE -D-",31690,08," ",1675,0,0,0
