"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: REEVES"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BEDFORD SIZZLER 7/18 C",298877,08," W102CN",0,0,1007138,103855
BEEFMASTER,197056,08," 1H",0,0,42199,0
"BEIGNET SWD",58531,08," ",0,0,0,0
"BELL 13-243",251075,08," 1",0,0,0,0
"BELL 13-243",40722,08," ",0,0,0,0
"BELL 213",60049,08," ",0,0,0,0
"BELL STATE",23708,08," ",7899,0,0,0
"BELL, EMILY SPILLER ET AL",135106,08," 1",0,0,0,0
"BELL, W. E.",11271,08," ",0,0,0,0
"BELL, W. E.",11557,08," ",10,0,0,0
"BELL, W. E. -44-",27756,08," ",48,0,0,0
"BELL-CAPPS 213",60048,08," ",6347,11698,0,0
"BELL-CAPPS UNIT 214",48081,08," ",13314,10317,0,0
"BELL-CAPPS UNIT 214H",52224,08," ",967203,2321614,0,0
"BELL-CAPPS UNIT 214W",40970,08," ",365245,988698,0,0
"BELLE STARR 29",44120,08," ",4490,9495,0,0
"BELLE STARR 29-42 A-1",55033,08," ",261171,1151752,0,0
"BELLE STARR 29-42 A-3",55034,08," ",332539,1250710,0,0
"BELLE STARR 29-42 A-5",55035,08," ",277972,948209,0,0
"BELLE STARR STATE 29-42 UNIT",54940,08," ",570274,2034618,0,0
"BELLTOWN 57-3-19",282811,08," 1H",0,0,341365,26838
"BENGAL 27-34-4N",50626,08," ",107458,889338,0,0
"BENGAL BAY",38575,08," ",26,0,0,0
"BENTON 3-12",44948,08," ",474569,2175747,0,0
BENTZ,48403,08," ",69148,115342,0,0
"BENTZ 312 SWD",44202,08," ",0,0,0,0
"BERGMAN STATE 38",289048,08," 3H",0,0,2023920,178587
"BERGMAN STATE 38",289114,08," 2H",0,0,1951816,181162
"BERGMAN STATE 38",293068,08," 1H",0,0,1575632,166280
"BERGMAN STATE 38",293087,08," 4H",0,0,1651258,144472
"BERGMAN STATE 38",295532,08," 100H",0,0,1726143,60999
"BERGMAN STATE 38",295565,08," 102H",0,0,2323604,92898
"BERGMAN STATE 38",295662,08," 101H",0,0,1906576,54478
"BERTHA HOEFS ETAL",47374,08," ",9879,32466,0,0
"BETHOL - DENTON",21108,08," ",33,0,0,0
"BETTS 54-4-20",280913,08," 1H",0,0,1003775,227308
"BETTS 54-4-24",285101,08," 1H",0,0,384164,87910
"BETTS 54-4-26 RVS",44643,08," ",73682,172236,0,0
"BETTS UNIT 53-4-2",286693,08," 1H",0,0,689133,180257
"BETTY LOU 16",49898,08," ",0,0,0,0
"BETTYE HANSARD STATE 45-3",270785,08," 1H",0,0,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,793292,3965
BETTYLOU,42972,08," ",509548,656812,0,0
"BEXAR 11-14 EAST UNIT",57404,08," ",1733876,3652540,0,0
"BEXAR 11-14 WEST UNIT",57344,08," ",1297415,2315526,0,0
"BEXAR 46-1 WEST UNIT 2",56007,08," ",725138,1397992,0,0
"BEXAR 46-3 EAST UNIT 1",57353,08," ",656897,1369706,0,0
"BEXAR 46-3 EAST UNIT 2",57242,08," ",1189215,2389806,0,0
"BEXAR 46-3 WEST UNIT 1",56008,08," ",1184670,2347774,0,0
"BHS 56-8",44734,08," ",0,0,0,0
"BIG BABY A",301367,08," 331H",0,0,9725,2246
"BIG BABY B",301256,08," 411H",0,0,15818,2782
"BIG BROWN 15",290167,08," 1H",0,0,943363,61919
"BIG BROWN 15",52617,08," ",0,0,0,0
"BIG CHIEF",44043,08," ",2926241,6348829,0,0
"BIG CHIEF",46940,08," ",0,0,0,0
"BIG CHIEF",47232,08," ",0,0,0,0
"BIG CHIEF",51159,08," ",0,0,0,0
"BIG FUNDAMENTAL 4-52",286748,08," 1H",0,0,713630,133983
"BIG GEORGE 180",48222,08," ",14431,810113,0,0
"BIG GIPPER STATE A",49384,08," ",95756,208125,0,0
"BIG GIPPER STATE B",49383,08," ",107384,215990,0,0
"BIG HORN STATE 56-2-9 UNIT",279162,08," 2H",0,0,989928,111240
"BIG HORN STATE 56-2-9 UNIT",287552,08," 1H",0,0,784490,180066
"BIG HORN STATE 56-2-9 UNIT",287557,08," 3H",0,0,966810,195745
"BIG HOUSE A 4 57-60",284397,08," 1H",0,0,1230917,171906
"BIG HOUSE B 4 57-60",284405,08," 2H",0,0,1297948,132039
"BIG HOUSE C",284026,08," 3H",0,0,1639211,69144
"BIG HOUSE D",285382,08," U 03H",0,0,1566245,164865
"BIG HOUSE E",285381,08," B 03HR",0,0,1024367,145466
"BIG HOUSE F",285397,08," L 07H",0,0,1587544,148825
"BIG KAHUNA",287767,08," 2H",0,0,2149761,421213
"BIG KAHUNA",287795,08," 5H",0,0,3118806,629466
"BIG KAHUNA",287825,08," 3H",0,0,2664947,430782
"BIG KAHUNA",287826,08," 4H",0,0,2963724,553878
"BIG KAHUNA",292692,08," 6H",0,0,4136037,238881
"BIG KAHUNA",292752,08," 7H",0,0,4426347,180329
"BIG KAHUNA",292753,08," 8H",0,0,7336346,424700
"BIG KAHUNA",292754,08," 9H",0,0,4421812,182450
"BIG KAHUNA",292817,08," 10H",0,0,2649822,194359
"BIG KAHUNA",298524,08," 12H",0,0,1471656,343994
"BIG KAHUNA",298525,08," 13H",0,0,1595954,368359
"BIG KAHUNA",298526,08," 14H",0,0,1501913,326671
"BIG KAHUNA",298527,08," 15H",0,0,1481020,317550
"BIG KAHUNA",298528,08," 16H",0,0,1225328,288376
"BIG KAHUNA",298530,08," 17H",0,0,1546572,302501
"BIG KAHUNA",298534,08," 11H",0,0,1187064,344238
"BIG LUB",44562,08," ",17400,124117,0,0
"BIG PINEY 57-2-29",287518,08," 1H",0,0,557375,90115
"BIG PINEY 57-2-41",277111,08," 1H",0,0,1225145,170807
"BIG PUG STATE 55-4-19-24 A",60153,08," ",470652,1840590,0,0
"BIG PUG STATE 55-4-19-24 B",60151,08," ",466475,2199269,0,0
"BIG PUG STATE 55-4-19-24 C",60152,08," ",402021,1451928,0,0
"BIG PUG STATE 55-4-19-24 D",296089,08," 23HD",0,0,2653884,505115
"BIG SKY 55-16",283366,08," 1H",0,0,494356,92453
"BIG SKY STATE 55-16 UNIT",284709,08," 2H",0,0,1894093,360789
"BIG SKY STATE 55-16 UNIT C",290605,08," 3H",0,0,2926899,431327
"BIG SKY STATE 55-16 UNIT D",290606,08," 4H",0,0,2633594,630400
"BIG SKY STATE 55-16 UNIT E",290607,08," 5H",0,0,4200170,526696
"BIG SKY STATE 55-16 UNIT G",290642,08," 7H",0,0,4152542,406945
"BIG SKY STATE 55-16 UNIT H",290608,08," 8H",0,0,2661217,486286
"BIG SKY STATE 55-16 UNIT I",290609,08," 9H",0,0,4483113,511225
"BIG TIMBER STATE 57-25 UNIT",283094,08," 1H",0,0,579534,83315
"BIG VALLEY 6-20",39164,08," ",302,0,0,0
"BIG VALLEY 6-20",54794,08," ",9162,6411,0,0
"BIGFOOT C21-6 UNIT",283613,08," 1H",0,0,1618034,119003
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BIGHORN 1-31 WD",50945,08," ",0,0,0,0
"BIGHORN NORTH UNIT 1-31",283073,08," 1H",0,0,851614,90268
"BIGHORN SOUTH UNIT 1-31",48550,08," ",234091,1568926,0,0
"BIGHORN SWD",53420,08," ",0,0,0,0
BILES,265489,08," 1",0,0,0,0
"BILL WATSON 1",45238,08," ",26105,8891,0,0
"BILLY MINER 27",45467,08," ",99677,173283,0,0
"BILLY THE KID 31",41616,08," ",758,2915,0,0
"BILLY THE KID 31-24 UNIT A",49555,08," ",917558,3324646,0,0
"BILLY THE KID 31-24 UNIT B",52206,08," ",749325,2123836,0,0
"BIRCH UNIT",284886,08," 101BH",0,0,3666897,33
"BIRCH UNIT",285010,08," 102AH",0,0,2766329,33
"BIRCH UNIT",285681,08," 103BH",0,0,2733148,33
"BIRDMAN A",288177,08," U 03H",0,0,3557477,163032
"BISHOP 57-T2-35 SWD",60492,08," ",0,0,0,0
"BISHOP 57-T2-38 SWD",60490,08," ",0,0,0,0
"BISHOP 57-T2-47 SWD",60491,08," ",0,0,0,0
"BLACK BART STATE 25-12-54",52407,08," ",473231,1600650,0,0
"BLACK BEAR STATE 11NE",47991,08," ",86822,199542,0,0
"BLACK BEAR STATE 11NW",48350,08," ",197849,311943,0,0
"BLACK BEAR STATE 11SE",46009,08," ",101812,264229,0,0
"BLACK BEAR STATE 11SNE",49252,08," ",100583,153806,0,0
"BLACK BEAR STATE 11SW",47067,08," ",126385,329975,0,0
"BLACK BEAR STATE A",64762,08," ",0,0,0,0
"BLACK BEAR STATE D",61557,08," ",314553,381176,0,0
"BLACK BEAR STATE E",61558,08," ",123049,161847,0,0
"BLACK BEAR STATE F",61559,08," ",243499,336626,0,0
"BLACK BEAR STATE H",64914,08," ",0,0,0,0
"BLACK BUTTE C20-13 SWD",54751,08," ",0,0,0,0
"BLACK COBRA 1-2 UNIT A",50839,08," ",284017,1272145,0,0
"BLACK COBRA 1-2 UNIT B",50993,08," ",240843,662314,0,0
"BLACK FLAG STATE UNIT 253-254E",50139,08," ",768404,1678234,0,0
"BLACK FLAG STATE UNIT 253-254W",52541,08," ",1477408,3299838,0,0
"BLACK HAWK STATE",284833,08," 301BH",0,0,575605,1345
"BLACK HAWK STATE",284915,08," 101BH",0,0,1139312,8180
"BLACK HAWK STATE",286695,08," 201AH",0,0,1297351,17180
"BLACK JACK 16",45553,08," ",327199,779151,0,0
"BLACK MAPLE HILL STATE 12",289240,08," 1H",0,0,3160842,235141
"BLACK STONE 2-11",45511,08," ",101236,104799,0,0
"BLACK STONE 2-11 C",56086,08," ",0,0,0,0
"BLACK STONE 2-11 D",60389,08," ",0,0,0,0
"BLACKFOOT STATE UNIT",285014,08," 101CH",0,0,1618748,523
"BLACKFOOT STATE UNIT",285570,08," 102AH",0,0,12538356,68168
"BLACKFOOT STATE UNIT",285703,08," 110CH",0,0,0,0
"BLACKFOOT STATE UNIT",285705,08," 114CH",0,0,0,0
"BLACKFOOT STATE UNIT",285958,08," 117CH",0,0,0,0
"BLACKFOOT STATE UNIT",286510,08," 108CH",0,0,0,0
"BLACKFOOT STATE UNIT",286643,08," 113BH",0,0,0,0
"BLACKFOOT STATE UNIT",286644,08," 106AH",0,0,12528126,72962
"BLACKFOOT STATE UNIT",286745,08," 109AH",0,0,12591076,69055
"BLACKFOOT STATE UNIT",286746,08," 115AH",0,0,12520586,62749
"BLACKFOOT STATE UNIT",286777,08," 103BH",0,0,0,0
"BLACKFOOT STATE UNIT",286817,08," 116BH",0,0,0,0
"BLACKFOOT STATE UNIT",287075,08," 209BH",0,0,0,0
"BLACKFOOT STATE UNIT",287076,08," 205BH",0,0,0,0
"BLACKFOOT STATE UNIT",287743,08," 111BH",0,0,0,0
"BLACKFOOT STATE UNIT",287840,08," 211AH",0,0,0,0
"BLACKFOOT STATE UNIT",287841,08," 203BH",0,0,0,0
"BLACKFOOT STATE UNIT",287857,08," 210AH",0,0,3270831,32501
"BLACKFOOT STATE UNIT",287884,08," 201AH",0,0,0,0
"BLACKFOOT STATE UNIT",287914,08," 120AH",0,0,11106755,55780
"BLACKFOOT STATE UNIT",287915,08," 119AH",0,0,8167748,40606
"BLACKFOOT STATE UNIT",287923,08," 214AH",0,0,0,0
"BLACKFOOT STATE UNIT",287924,08," 215BH",0,0,0,0
"BLACKFOOT STATE UNIT",287925,08," 216AH",0,0,0,0
"BLACKFOOT STATE UNIT",287932,08," 118AH",0,0,7615745,38594
"BLACKFOOT STATE UNIT",287934,08," 213BH",0,0,0,0
"BLACKFOOT STATE UNIT",287947,08," 217BH",0,0,3603649,35820
"BLACKFOOT STATE UNIT",287948,08," 207AH",0,0,0,0
"BLACKFOOT STATE UNIT",287963,08," 212BH",0,0,0,0
"BLACKFOOT STATE UNIT",287999,08," 204AH",0,0,0,0
"BLACKFOOT STATE UNIT",288001,08," 206BH",0,0,0,0
"BLACKHAWK UL",46723,08," ",0,0,0,0
BLACKSTONE,49337,08," ",396194,1076296,0,0
"BLACKSTONE WEST",49920,08," ",482983,1101137,0,0
"BLACKTAIL 1-34 UNIT",283621,08," 1H",0,0,2287378,394449
"BLACKTOP 21601 1",284473,08," 2H",0,0,958104,139173
"BLACKTOP 21601 1",284549,08," 1H",0,0,951586,153646
"BLACKTOP 21601 1",286770,08," 3H",0,0,1188855,237565
"BLACKTOP 21601 1",286786,08," 4H",0,0,1262846,239715
"BLACKTOP 21601 1",288741,08," 5H",0,0,1806799,361390
"BLACKTOP 21601 1",288763,08," 6H",0,0,1865983,218357
"BLACKTOP 21601 1",293377,08," 8H",0,0,1550306,180525
"BLACKTOP 21601 1",293514,08," 7H",0,0,1653148,167289
"BLACKTOP 21601 SWD",49365,08," ",0,0,0,0
BLACKWELL,27562,08," ",2943,0,0,0
BLAIR,38926,08," ",0,0,0,0
"BLAIR (A)",40177,08," ",0,0,0,0
BLAKE,176518,08," 2",0,0,0,0
BLAKE,37747,08," ",225,0,0,0
"BLAKE FOWLER UNIT",45852,08," ",110502,162458,0,0
"BLAKE STATE 15-22",294703,08," 3H",0,0,5342387,196866
"BLAKE STATE 15-22",294899,08," 1H",0,0,5796299,166271
"BLAKE STATE 15-22",294904,08," 2H",0,0,5489429,180396
"BLAKE STATE 2-52-8 UNIT",45563,08," ",10673,9749,0,0
"BLAKE, MARIA",22388,08," ",8959,38206,0,0
"BLANCO A 224-223E",53793,08," ",273189,1096785,0,0
"BLANCO UNIT 224-223W",52276,08," ",251808,1455407,0,0
"BLANKENSHIP, M. E.",06856,08," ",686,0,0,0
"BLANTONS 20-23E UNIT",287792,08," 1H",0,0,5088899,305705
"BLAZER 1",65120,08," ",2938,26310,0,0
"BLAZER UNIT 14",50590,08," ",2361633,4008707,0,0
"BLAZING SADDLES STATE A",287015,08," U 49H",0,0,2787381,221434
"BLAZING SADDLES STATE B",298917,08," 314H",0,0,1423656,164970
"BLOCK 59 STATE 35 1",223577,08," 2H",0,0,2808,0
"BLOCK 59 STATE 36",38747,08," ",0,0,0,0
"BLOCK 59 STATE 36-7",245763,08," 1H",0,0,8929,0
"BLOCK 72 STATE 36",228244,08," 1",0,0,0,0
"BLUE CREST",46676,08," ",136895,273665,0,0
"BLUE DUCK 35",46087,08," ",68976,196610,0,0
"BLUE DUCK A",62193,08," ",225782,661512,0,0
"BLUE DUCK B",62079,08," ",264073,596337,0,0
"BLUE DUCK C",62023,08," ",284235,869558,0,0
"BLUE LAKES 5556",283098,08," 1H",0,0,864564,132312
"BLUE LAKES 5556",284814,08," B  2H",0,0,2031419,107308
"BLUE MARLIN STATE",287471,08," 3H",0,0,4741584,620455
"BLUE MARLIN STATE",287483,08," 4H",0,0,5347400,95940
"BLUE MARLIN STATE",287578,08," 2H",0,0,5374267,100372
"BLUE MARLIN STATE",290896,08," 7H",0,0,2693705,493492
"BLUE MARLIN STATE",290898,08," 6H",0,0,2712820,448334
"BLUE MARLIN STATE",291241,08," 5H",0,0,2514304,422625
"BLUE RACER",51370,08," ",0,0,0,0
"BLUE TOPAZ STATE UNIT 251-252E",53937,08," ",1312610,2871878,0,0
"BLUE TOPAZ STATE UNIT 251-252W",52769,08," ",1907143,4080786,0,0
"BLUEGILL 57-1-38 UNIT",286979,08," 1H",0,0,2322466,506564
"BLUEGILL 57-1-38 UNIT",288163,08," 2H",0,0,2480793,602722
"BLUEGILL 57-1-38 UNIT",288165,08," 3H",0,0,2695306,523066
"BLUTO 8",290382,08," 21H",0,0,2927668,176392
"BLUTO 8",53293,08," ",0,0,0,0
"BOATFIELD SWD",61992,08," ",0,0,0,0
"BOB COUCH 3-10",286239,08," 2H",0,0,983604,216100
"BOB COUCH 3-10",290770,08," 1H",0,0,174219,47501
"BOB COUCH 3-10",48397,08," ",0,0,0,0
"BOBCAT STATE UNIT 1718",285606,08," 3H",0,0,1245924,131730
"BOCKSCAR 309",49631,08," ",251044,983146,0,0
"BODACIOUS C7-19",45253,08," ",39938,124360,0,0
"BODACIOUS C7-19 A",53160,08," ",358352,968143,0,0
"BODACIOUS C7-19 B",53108,08," ",158615,447907,0,0
BODKINS,195658,08," 12H",0,0,581810,0
"BODKINS, J. D. #2",040176,08," 1",0,0,813817,112
"BOLD BLAKE STATE 57-T2-2",271805,08," 1H",0,0,1226425,43789
"BOLINGER, C. E.",03170,08," ",75,0,0,0
BOLLINGER,23315,08," ",0,0,0,0
"BOLLINGER 4",52422,08," ",0,0,0,0
"BONANZA STATE 25",42414,08," ",4283,5645,0,0
"BOND UNIT 3-7",286734,08," 1H",0,0,1214377,138941
"BONGO 13",42815,08," ",64606,55561,0,0
"BONGO 13",44346,08," ",26874,12493,0,0
"BONGO 13",61091,08," ",0,0,0,0
"BONITA 56-T2-22X15 BG",298421,08," W207H",0,0,1409247,148589
"BONITA 56-T2-22X15 BH",298424,08," W208H",0,0,1484613,170882
"BONITA 56-T2-22X15 G",298444,08," W107H",0,0,1080655,225214
"BONITA 56-T2-22X15 H",298422,08," W108H",0,0,1043566,239703
"BONITA 56-T2-22X15 YD",298423,08," X104H",0,0,976483,243051
"BONOBO 29",45432,08," ",62722,71067,0,0
"BONOBO 29",61092,08," ",0,0,0,0
"BONSAI STATE 56-2-13-25 A",293287,08," 13H",0,0,2565737,532079
"BONSAI STATE 56-2-13-25 B",293385,08," 14H",0,0,2612995,561699
"BONSAI STATE 56-2-13-25 C",293386,08," 15H",0,0,2992955,574889
"BONSAI STATE 56-2-13-25 D",293363,08," 22H",0,0,2890501,548459
"BONSAI STATE UNIT",290292,08," 201AH",0,0,10485527,35603
"BOOMSTICK STATE 12A",64318,08," ",60421,310935,0,0
"BOOMSTICK STATE 12B",64313,08," ",53146,194343,0,0
"BOONDOGGLE UNIT 147-148",63853,08," ",0,0,0,0
"BOONE 18",48513,08," ",0,0,0,0
BOREAS,49643,08," ",0,0,0,0
"BOREAS 79",47628,08," ",84124,112384,0,0
"BOUCHER 2",283904,08," 03H",0,0,1023825,167958
"BOUCHER 2",286506,08," C102H",0,0,3959599,194633
"BOUCHER 2",289622,08," 2",0,0,1127,1408
"BOUCHER 2",289771,08," 1",0,0,16358,769
"BOULDER STATE 57-32",283071,08," 1H",0,0,654231,104746
"BOULDER STATE 57-32",287572,08," 2H",0,0,1248346,128647
"BOWFIN STATE 57-1-48 UNIT",284874,08," 1H",0,0,2204260,485350
"BOWFIN STATE 57-1-48 UNIT",287258,08," 2H",0,0,2273616,406974
"BOWFIN STATE 57-1-48 UNIT",287259,08," 3H",0,0,2922079,606226
"BOWFIN STATE 57-1-48 UNIT",287684,08," 4H",0,0,2100851,450665
"BOWHAWK STATE 57-2-1-37 A",297151,08," 15H",0,0,2510660,682430
"BOWHAWK STATE 57-2-1-37 B",297142,08," 16H",0,0,2362101,655964
"BOWHAWK STATE 57-2-1-37 C",297143,08," 21H",0,0,2159567,513415
"BOXCAR SWD",289388,08," 1",0,0,0,0
"BOXELL STATE UNIT",51312,08," ",2167,3653,0,0
"BRACKENRIDGE STATE 57-44",246223,08," 1",0,0,0,0
"BRADLEY 184-13",45268,08," ",2236,1227,0,0
"BRADLEY 184-13",54774,08," ",18299,17286,0,0
"BRADY 56-1",44568,08," ",15491,260375,0,0
BRAGG,288708,08," 406BH",0,0,0,0
BRAGG,288709,08," 407AH",0,0,1030359,211688
BRAGG,291075,08," 401AH",0,0,1595628,339821
BRAGG,291185,08," 405DH",0,0,1826416,19684
BRAGG,291209,08," 404BH",0,0,2901373,337303
BRAGG,291212,08," 406CH",0,0,3093074,140132
BRAGG,291301,08," 403AH",0,0,0,0
BRAGG,291504,08," 402CH",0,0,2663423,124310
BRAGG,294800,08," 601H",0,0,47181,8898
BRAGG,295308,08," 502H",0,0,406153,50852
"BRASS MONKEY STATE UNIT",292736,08," 801H",0,0,862818,103463
"BRASS MONKEY STATE UNIT",292738,08," 802HR",0,0,1020349,85328
"BRASS MONKEY STATE UNIT",292739,08," 804H",0,0,861434,113905
"BRASS MONKEY STATE UNIT",292740,08," 805H",0,0,1060515,115209
"BRASS MONKEY STATE UNIT",292741,08," 853H",0,0,1376529,157337
"BRASS MONKEY STATE UNIT",292743,08," 851H",0,0,1394138,138602
"BRASS MONKEY STATE UNIT",292804,08," 852H",0,0,1500916,154033
"BRASS MONKEY STATE UNIT",49444,08," ",217574,1091699,0,0
"BRAVE STATE",61623,08," ",415493,862679,0,0
BRECKENRIDGE,283650,08," L 06H",0,0,1874073,162415
"BRICKYARD UNIT 12E31",57838,08," ",367740,631674,0,0
"BRICKYARD UNIT 12E32",59009,08," ",218823,444612,0,0
"BRICKYARD UNIT 12E33",59010,08," ",200538,393010,0,0
"BRICKYARD UNIT 12E34",59011,08," ",248543,422421,0,0
"BRICKYARD UNIT 12E61",57839,08," ",254992,618898,0,0
"BRICKYARD UNIT 12E62",57840,08," ",262994,453694,0,0
"BRICKYARD UNIT 12E63",57841,08," ",336037,502241,0,0
"BRICKYARD UNIT 12E64",57848,08," ",286269,323860,0,0
"BRIDGER 1-36",282996,08," 2H",0,0,126938,36298
"BRIDGER 1-36",283146,08," 1H",0,0,502611,81771
BRIGHAM,49744,08," ",0,0,0,0
"BRIGHAM 3-10",47136,08," ",63979,50508,0,0
"BRIGHAM FUENTE",282219,08," 4402HL",0,0,1304777,242538
"BRIGHAM FUENTE",282389,08," 4401HU",0,0,1468668,149397
"BRINE SALVAGE PLANT",20783,08," ",0,0,0,0
"BROKEN HILL SWD 4-34",43942,08," ",0,0,0,0
"BROKEN SPOKE SWD",47812,08," ",0,0,0,0
"BRONCO SWD",47944,08," ",0,0,0,0
"BRONZE 6-15",46458,08," ",124440,577079,0,0
BROOKS,45888,08," ",395576,696532,0,0
"BROSNAN BENTLEY",62021,08," ",319386,990099,0,0
"BROTHER NATURE",63809,08," ",396554,579739,0,0
"BROWN STATE 44-2",287320,08," 1H",0,0,5169028,213897
"BROWN STATE 44-2",287606,08," 2H",0,0,1369614,185075
"BROWN STATE 44-2",287717,08," 3H",0,0,1314010,190770
"BROWN STATE 44-2",289539,08," 5HA",0,0,2015958,166713
"BROWN STATE 44-2",289643,08," 6HA",0,0,2395907,214821
"BROWN STATE 44-2",292999,08," 7H",0,0,1499179,122935
"BROWN STATE 44-2",293000,08," 8H",0,0,1812821,159372
"BROWN STATE 56-T2-44",277117,08," 1H",0,0,1462914,151471
"BROWN STATE 56-T3-2",46970,08," ",90676,595503,0,0
"BROWN, G. E.",36015,08," ",0,0,0,0
"BRUNELLA 181-182 UNIT",57813,08," ",419224,1152681,0,0
"BUCKNER-BOMAR STATE 244-13",46215,08," ",34187,37518,0,0
BUCKSHOT,38491,08," ",0,0,0,0
"BUCKSHOT SWD",48744,08," ",0,0,0,0
"BUCKSKIN STATE 1003 10U",295192,08," T 10H",0,0,182150,27118
"BUCKSKIN STATE 1003 1U",287202,08," B  1H",0,0,4894605,313013
"BUCKSKIN STATE 1003 2U",287018,08," A  2H",0,0,2622126,428661
"BUCKSKIN STATE 1003 3U",287042,08," B  3H",0,0,4808113,253980
"BUCKSKIN STATE 1003 4U",287109,08," A  4H",0,0,2696197,524215
"BUCKSKIN STATE 1003 5U",290839,08," A  5H",0,0,1936369,314484
"BUCKSKIN STATE 1003 6U",290754,08," A  6H",0,0,1821006,261464
"BUCKSKIN STATE 1003 7U",290875,08," A  7H",0,0,2365638,445085
"BUCKSKIN STATE 1003 8U",290755,08," B  8H",0,0,3580402,232514
"BUCKSKIN STATE 1003 9U",295150,08," T  9H",0,0,763145,93941
"BUFFALO 55-5-39",276205,08," 1H",0,0,809977,19666
"BUFFALO BILL STATE 9",42449,08," ",917,256,0,0
"BUFFALO TRACE STATE 22-21 UNIT",286870,08," 1H",0,0,1113311,63973
"BULL RUN",285084,08," 401AH",0,0,1060122,85646
"BULL RUN",285154,08," 501CH",0,0,460090,52627
"BULL RUN",285473,08," 403AH",0,0,586765,41683
"BULL RUN",285477,08," 407AH",0,0,1404323,154166
"BULL RUN",285478,08," 405AH",0,0,1160562,83462
"BULL RUN",285519,08," 408BH",0,0,0,0
"BULL RUN",285620,08," 404BH",0,0,311783,20053
"BULL RUN",285782,08," 406BH",0,0,696125,44999
"BULL RUN",285834,08," 402BH",0,0,948367,48950
"BULL RUN",291186,08," 413CH",0,0,1873211,79400
"BULL RUN",291187,08," 415CH",0,0,3697657,98474
"BULL RUN STATE 55-4-22 UNIT",283469,08," 1H",0,0,1499309,377909
BULLDOG,51072,08," ",0,0,0,0
"BULLDOG STATE 55-4-12-7 A",296490,08," 22H",0,0,2209176,401478
"BULLDOG STATE 55-4-12-7 B",297067,08," 14H",0,0,2432301,686215
"BULLDOG STATE 55-4-12-7 C",298903,08," 11HA",0,0,1466957,326057
"BULLDOG STATE 55-4-12-7 D",298725,08," 21HA",0,0,1926868,332582
"BULLDOG STATE 55-4-12-7 E",298493,08," 23HA",0,0,1719556,324965
"BULLDOG STATE 55-4-12-7 F",298494,08," 12HA",0,0,1876043,490666
"BULLEIT 12-15-16 UNIT",289485,08," 2H",0,0,5438465,257038
"BULLEIT 12-15-16 UNIT",289561,08," 1H",0,0,5038419,277614
"BULLEIT 12-15-16 UNIT",296253,08," 233H",0,0,2713586,144682
"BULLEIT 12-15-16 UNIT",296260,08," 224H",0,0,2710193,164240
BURCHARD,224840,08," 1",0,0,36176,0
BURGE,38202,08," ",332,0,0,0
"BURGUNDY UNIT",300479,08," 301H",0,0,611882,131483
"BURGUNDY UNIT",300534,08," 302H",0,0,484580,107742
BURNER,27590,08," ",3889,0,0,0
BURNER,35231,08," ",47,0,0,0
BURNER,35678,08," ",0,0,0,0
"BURNER, JESS",28446,08," ",5981,0,0,0
BURNSIDE,285421,08," 402BH",0,0,1286810,70028
BURNSIDE,285465,08," 401AH",0,0,540317,68664
BURNSIDE,285906,08," 404BH",0,0,889272,43524
BURNSIDE,285984,08," 406BH",0,0,1812495,84630
BURNSIDE,286051,08," 417CH",0,0,2724628,93538
BURNSIDE,286053,08," 403AH",0,0,1073122,116461
BURNSIDE,286174,08," 416DH",0,0,1838044,64110
BURNSIDE,287027,08," 405AH",0,0,1007422,88069
BURNSIDE,287034,08," 410BH",0,0,1709469,82312
BURNSIDE,287035,08," 409AH",0,0,1183275,101767
BURNSIDE,287036,08," 407AH",0,0,1103917,97418
BURNSIDE,287040,08," 408BH",0,0,1279255,71579
BURNSIDE,288687,08," 411AH",0,0,1337704,153769
BURNSIDE,288688,08," 412BH",0,0,1694292,113178
"BURRITO SWD",45385,08," ",0,0,0,0
"BUSCH UNIT C6-4",300456,08," 22H",0,0,333465,97545
"BUSCH UNIT C6-4",46996,08," ",88635,268018,0,0
"BUSCH UNIT C6-4",63973,08," ",242136,335442,0,0
"BUSH 13-253",40607,08," ",2897,0,0,0
"BUSH 208",41872,08," ",3549,0,0,0
"BUSH 215",49739,08," ",47233,47802,0,0
"BUSH 273",44778,08," ",17395,11742,0,0
"BUSH STATE UNIT 1922",290175,08," 10H",0,0,2367509,261092
"BUSH STATE UNIT 1922",290176,08," 11H",0,0,2335508,229163
"BUSH STATE UNIT 1922",290177,08," 12H",0,0,1514079,222845
"BUSH STATE UNIT 1922",290178,08," 20H",0,0,2550668,273298
"BUSH STATE UNIT 1922",290179,08," 21H",0,0,1914747,182473
"BUSH STATE UNIT 1922",290181,08," 22H",0,0,2070411,231047
"BUSHBUCK 12",52367,08," ",19628,18037,0,0
"BUSHBUCK 12C UNIT 63",62325,08," ",339518,423831,0,0
"BUSHBUCK 12C UNIT 64",62326,08," ",323112,340585,0,0
"BUSHBUCK 12D22",62776,08," ",386301,649631,0,0
"BUSHBUCK 12D62",62354,08," ",160978,152611,0,0
